NodePubkey,Commission,ActivatedStake
4FdHhNNGYnSfH6NgghRxYonbs5ugS7FWuvyCmFe4Z99p,5,134920131140
3voduym7mcH5KwbMigbANpHu14ToWR7SyiDeGW3Sp7Xh,5,134537521990
8jAft2jnKtjx9MQNtiR9cE3RxrsaL8sjJJgCbHAd1XeS,0,132116271175
9Cjoq1m66wqDFhnbyhB5LhKQWhcCynU8USV9qQn42eZu,0,131310687165
CGXbP1cfmydnhHx2HYwgJfSe1UK7k6AamSm2YcpYTJqr,0,131143108234
DGy99kucsjADVPu1rw5WU44M8gsnpDnsWsKsbX2DQWYL,0,130493855384
34v7TexfK4a6onLDKx6UzEn1655HPb5xHcucGJCdNYB8,0,129886341186
CcHWz3tpDVr1gVXLaSj4xxh915Ksd9ze5i1FFFKFJGRq,7,128621791630
9uAtx66puPQZLaP6fMKNKKyRtGzonhaUEdbVopgeWcfS,7,127373926677
EQ1RbBVQx2gs5PQQgMrVx96wZ5ts65GJbEYTGBMnvddS,7,124344070184
2oygbVMTfRmUykKM7ZnRiPs2RRnX1TpdTy1LhH2rxF18,0,123978532031
Ccw4n1JNzcjdEUTYorfZPATWHfmBKV7BHnJ8YDyzqh5s,5,123706589043
DWGupvBwXjUudG1fPqtcuw4qe6ByDzzLhnbr5z7RGWsL,5,123576364206
N2ARmakUWwDStHXxiBxj7V3eMA76vZ5eUWDcsb4CXdx,5,123525279478
7hMD4oMmGT4GsS4DfBKzJ75wSjDhgu2pvcazbvoKPrNs,5,122956403774
6pVZhUW9AZMMFuNVMUds8useZHB7VFT4vvxuA3B9JgW4,5,122554333832
8j5kjKAufwdJH7GitGY18Qp12EhEQkVMc4PWZzGeH8Gw,5,121733205311
3ARtLeVB83RoGAwRot8dh74pc2uqbPi6JwbkwDzqk91m,5,121382387380
DQ62jd3bBydCKgHNCNBudS3muJEbArKoJd14W38S2NHE,7,120458334987
69ZPqJi4jMt3CirCwtXuYt7D9wrCyVo898GJdDVS3G8k,7,119402187760
5fxyp8GDtGWcesu6R42pjFdBhXrwNJ3xyZXnKWTfNLAe,7,119399222918
7ZSVbdE4gTWq7rh8d6a22LoMmSCHNB45aBtnHD5C5bUc,5,119220837206
s4MY1vDYqSzudWjkZh6kpym5KrTDmC7fwBwXxD9sekA,7,119046591315
AbT5bdTdn5WjjjHYzAyhnbLNQcjcM9Uzgy1fhQ1zsh8,7,118869561627
3ddX9QcC6DjFqPTysrFWtR48v5g3wJjB862sji4s5Tui,5,118717277648
Eg2tGoGBkpkk5sSMEzfLQd5V9fvbwpLsBDPGvSVhUwx5,7,118699838817
FzqTJKVsnjobo2jWYX1qPLaWB7R8FyKHUgcbueoNyYGv,5,117361831031
3TPg9z2UQgmNYLT3TvDdzK7kAt4q4jP8WRNXb29yKTEM,5,116828244162
W1FAbXyQJ5iPghy12TqPktwobU5kTD73ZjA6QZCvsRp,5,116574382367
9HwHb4zjcAHENsTf3kmBcUGgPzqMP2iWrL9ddebNT2Nx,5,116447997579
DPBTjDbpGhN6xSF6qmWm1eZBryXcZAQW9C2ZxtNJotsX,5,116014889361
4EhF9QL4igv8YWGULJH3qZGDbai1ERQ7mBbyzWDF3YWn,5,115586985213
9j7JiFdRtcenL3dBgRQRaiS8khGaxSUozrCmKdAfnmjh,5,115430271303
F3dJbecT56EoP51Awv5RXtVTv498QNKWrUDu3rQ5srvY,5,115359612450
C8H7mCWTYDX3LJUgAH5hqmVUQAwdAyHpybTZgvfCJDaM,5,115314364971
F5CRSKK34yQ1G43WnnP5vy9sj4YxthBWM4ct3wGzaB6n,5,114503651821
Bb4BP3EvsPyBuqSAABx7KmYAp3mRqAZUYN1vChWsbjDc,5,114451980417
AUa3iN7h4c3oSrtP5pmbRcXJv8QSo4HGHPqXT4WnHDnp,5,114363736525
8rWDbEsuz4UWF2ZXiHhMECPkTZm51YrRaQSoSz8RPz2H,5,114325877618
7Gjec4iDbTxLvVYNsRbZrrHdtyLByzdDJ1C5BmcMMBks,5,113867507368
BL3LRoi6cegSLBa3t8MD564iLoJbG9ZVe9ciqCUpk1CT,5,113615656993
C3NxKEWdbR2XfHkCgbu2wCFeCCduJYkJ2pEomKx2wjRP,5,112448908034
4CymATQ8a9qJUmCh5ygNFCePNQVgiKGkobvki5i45BiB,5,111795687869
9vpYXvRdqNJD2YKRZ9q6Xm7fh4FdPGuc5PBZSusv8vbi,5,111716262409
BT9ZFvsDfX6WpLFqmWEYuLuE5i3SxzdSJ1Vzm9arbRub,5,111340357091
Fz6BL7pe2F8Fc78ZgLrPuXv9w8rz9UY3AZnDaxyGvuBT,5,111320620948
AWqkGtq9rgpMDc7pTKe62aJuaX8ZvrnZxCpr8nfpDSCK,5,111077408681
3Uwkpd9ZKxhuTDWKuiFbJee9Z1ZJPxpkin9476Bwc7Ha,5,111064129155
4pc3MP7VM6J7HF7B4TF3NRhP6ayExjcitiAb8wB63Jvi,5,110819586090
3VV7jhspRhapnvCHTNxJeUzEXCpAJGSYbhHeCvTndHHa,0,110556080515
F5ERVawfscHaqdAWuZ5eY5yA459B3FgR42aj1hKWNjNK,5,109823770577
Au4h7vfDGzb6PYz576NpSkyPD4PrUEJbHb6HyRD2WZia,5,109738945303
ESX5Q9powgfUL8cssZmLMwaJCjfRDn8kYJ5ZVZqPU95P,7,109671640912
AYNvSS5XV23ezdUBUzMjrZoGpmDibADE7P3edS4wNKAv,0,109405664377
AxUSumtHLyuAXhNgWGnkoCLrV4UZagfrkAFcRDBJLYv3,0,109048890222
6w2vQK2ZZkj3unHMCQjoXLqUwCAxB648NR1yBerUbFNP,7,108131958546
4Wa8jP3TpfPPPxFQxAmoV9kWwnZ6X5R3jgpqmSdAsNq2,5,107861080682
AccoZSbu37g4qNey83gy7iToLjDq4zrxdgMn1LKGqhox,5,107860148163
HYLo1uWMLxR51jJuP2YxBT2DwAxA43pt2PdRJWryZQFe,5,107597548592
HbQwCgDvVZF5pMdGZMdX2poPU43RyF1TxQLz6LFMqYRF,5,107589327955
HzNwDXpszprUUVvxPtiQMV44C9Has24HEBpPRoG4gg1T,5,107543996329
H47hFQDB8gvDBTwhNAKMALsDQtP87ZBYMC7VwSrc1XDo,5,107501064593
Fx67BgATzUCXtHKX9qDaGGKrANLWhLixjMuRT4dT3JKh,5,106119031425
2hwe7jL8GRZ87QpdfdizUfLWsy9PjYUnpZvRMSeubsRp,7,105777869468
hDwKSYB3cG1oL68zTPpNZsiAmVe2W6ptCFdeb7z8wFc,5,105314975550
A2BewLMpGBVpxUo5TiqZ2xg5aMfGayk1hHi1eW3GvGyy,7,104440361807
5xWWpAsHUKcFMCwsoD8NGV1GaMmWjH8af73ktaeVVehA,7,104075049727
EZUq9TkX3LBFEQRpwGu6pdKEsJYT17zbX6eoZYCFfAtw,7,103900299504
4rXCssbNbfGjPH727pBJXix3DPy47PN3ZVGMERdZQQ3D,0,102611676357
FhK2RqfNMDA6KXpxS88NJXZMtTioQEe43QcKym8KbcMQ,0,102393475454
BngWWH7NCcW6Wb5Qfopg4cLCtBUZqVECDmvnqMAvbJRU,5,101767007634
8zCvn46T3E4hoQfixpn29kGQcECTqGGkoLXhPTYBu6eR,5,101601020090
2FtwoBFTBFt4FKpeQAh1otggKPhPHh1Aka2dQ7LvyKyD,5,101289644308
81kscpE2MDaQY5SwgYaLZqTBNA7GDz63KogmPQwVKUka,7,84250371234
ACPAr8MudRmo8nQqnSPc59im8kiBty2RAHT1sWpXfpUM,7,79728553609
4ZntDHEBsPycaJPm4JxPwBc6ZhQHHCQorvuWaS116Wn4,7,65874276247
HeySTSL4FcDakZHn7UAZy5Bb9SMgWaiB8euq1PHqLWaK,0,52157220362
EMe63seyaNfLXU5XMcdg2vYSRiP4v4BRy7xZD9wcVRTP,0,51475824485
52BCBMxuCsRE7YQ6iv4YoptYSWtzwf4vaamnbpzdp2re,0,45630785565
CrV8KuYnZVPAfjyVWMff4CAqhdacind6HsgBGt5M71iZ,0,42327759763
BPX9WVx1MjVpSWY9fo3hGXfE74yKXcreS2XYKjpiyJfZ,7,39269418899
2na3vueUBtYDBy1iHFRsiC1oTj5mfKrHXhjdiNaGQ1AS,0,37304555087
AcrA5Qn3DsptVjyVF4PK8hQxXNALinjAP2rGQ5YR6zYT,7,28771255325
CgwKP4kM6B9giquCADDXQxik7BJR5L7m2EC2ntPnQoJy,7,25844926524
82LRaauvKeJV5YxKaXhCL7DsyGWTNFGneCkQ2Ej671M8,7,19736730789
6haHPNUCV3D5aG4aUpW2s5L1AvKWFmejcUXm6v3x5tK9,0,18642479862
D1KH1UwfTLaBW3NubpvNv4ze9S7SKW6jd5TLdrwZgLP1,7,13172554072
Cr3NTaeoAVcT2qJsXxyx3V3XraVWD7Mje3TGzvK9xwsq,0,12545904925
9uSivSTTFpBqavJqumpJDGGBhibQ5PGJHgXQgCBbk447,0,10117436158
B4vhgs9bf7hwBK6iDunm9WdRE8T7ynJ9PND8Cg8u682d,0,10046646623
3VeGAcbXNzrUUoXrpee1WzQBnXo9yqTtURxEKfwy6v1V,0,9973216452
3pSDv6etfqt2v8hPwfV1joQ69mePzynpKQfko1rayG7e,0,9092505834
9xoQZuDuMLT8TLHWcEUx3QAC4Rr2wNkgriN4KFo6FTgS,5,9072088987
Cm6mP8xds3SkFiy91tPZUaDtJ258HcqtZsy6A761Kwmg,0,8589546725
3n7mZaehg8vskkSQY7VuF7yxpG1tYiqeVVHAwgagWjAo,7,7410581443
HuVuiJmd5155rPM7yKmDkVPBYPCiJTMw1MD8Hx6PBwok,7,7407734326
5sDcHFmfP1DXLfYjbeoNwCRzNeioK7KsXbTj2Qr56DcA,0,5005153577
4cuZcz8s18cP3kTACZ5ovXCnYPBSwP9VZhfVP8M7HGM1,0,5002965568
3WyA7gWkTwdeYLqyQsX1tS9LoC51VdA2SX5LbqwwWRzm,0,5002824459
C3HCP22LMoZUzTkELB7jXa1XHLrmVyRkGEhehTWfknU1,0,4952543980
HboFrrRBVea11vvSTanJ1rheoQ9CYx4ronPgpUubS8uq,0,4648946072
AmKhZ2k8kq9HwZZr3FMi1UJsyPQLAeg7WCHMfjLow6bp,7,3482344328
n1njCoNWEUEJ7QFdqGyP7xM5knLxDb5YLu2hi3hGmHR,100,3059717120
9QqwhT5x9AUdpGxudT5Mrr3yEcTin1daxbs5LzU6SUVF,7,3055468265
8zsFC53KUX2B1Rorf3RxBBzVeukxtiKsfobFvA3p2eTG,7,3025179730
6M53yM6dsE6hiaHgxWvYa4fsfzQTGyAZn7rM6JrzbqJV,5,2994047587
5hyHG7SnmJAHZmM9shuq6BXxLSG2EeosMH3ZohtaewFM,7,2709942402
4ZRq7rNhvo1UJEVhz8Sez5nugQVpJRPd5Bqeq9t9RvtV,7,2415985527
J5wNgFnrLQiRLHEzySuYphYpz7cQsTmwkVWxEKPJcLWe,7,2303397327
9UsSQ9m5QemVf9NFmKncDDXGFGzUXMiFay9Fv7rUmjtV,7,2303033126
cerEEJJsaZJwupXWHJt5o5iobAgmLw8nVePA3qvaB4m,7,2301901743
CFeXt8sBqgagHSkbsPfw9MpbffmxwBVKp6Jdjc8yACeQ,7,2297691141
ACqmpSnHKkwPaPx7p3MEHh5WFQeRSHyxBUTygtKsn7bw,7,2297256935
84PoFcoB6sqNb7C9f5pPCiVhwHhQDER2hMRu7BXDAg3n,7,2296758232
FPDzex8iJBMg9APpimUuhNcfaQJnUFWxSSJmdbiyCtZw,7,2296593256
9qxAWvMWzPLcPmPsj2SXnZ5HUWvgFjFVnQCAYLoLtSV5,7,2296502336
ERCKpwRXracenvc4jF9or7STjME9bmiE6iMArCPvxpaF,7,2296337848
7vydmmqVDcJy4HRR3dLSbWchn9ZPmFMB6cRNYZvnKRzd,7,2296134990
FT19eGcaaMeQQM6u32nhfAoZwf2G6NjcSwUi75JsRyTj,7,2294999762
9obi1wz8nd2YPZ4cX8P8sH2pkRWe9btMHHKa3tjEhamQ,7,2294370383
8nyBQB8uzHFS3ArQ5mVVRcnAoSnJJ4PN7UwRJ8UyrAFe,7,2293845228
HZNH3NDtzhBvfw3GrEBDcpx4ZVKNKC7mP5N6JEiB6QEc,7,2293350761
FGtqr2SqJBpUioE5Wow7neqKSqZUMWbcpRKbDpixMr1N,7,2292974921
XandS3D9NUPJScm4SoTCRsWdyc5bMYZRhgaMtKeEUpQ,100,1998717120
DANCERiL4GCnfNUeV43NEysaZtNrCc1sT3hsDgiedwwy,5,1400590568
DTZkVM6XYakP962sgpHNfCUHkyjKTb7AVDAZrNxrHoku,0,1295434240
5QVLsVbtpc3whm3AjwCUTPVmd6QxskuDtqd2Vy8zZ5Af,7,1231633061
Xbk4tCYoTmxDH98ymRKyh95h5LEUaH229YbiP5avzyW,0,1200794119
DSgY41vCWSi57q3DK9V5FzFpegSXM6YpjmhiSKjByiU7,0,1200793790
EXAJfWzR6SmYyWQpCrP6o8Ppj9YNPVLjdHZNssC12xjV,0,1200791369
29r4yNFTEczzMxLN39jPj59dZZjLZdr5p1HyjQC5Wvnu,0,1200787797
3nDWTwNKvfLBJRoUtPyub9QpsJWsDdck8WxZ8Z4NwNY4,0,1114807479
fore36GHRGq2hRS3TTXpukE2ZUSd1dyfW1oo9QsMgT1,0,1113490712
CQY7Va3CRCiwEw3ZEvdtZDzqK8A1ABnqq7Cte5zpGMnW,0,1103419450
3X9j86YuBruKGrKJejeKUfYbhJw3MRBa4wSReyCo97oY,0,1097717120
2yZp99ZaYwr3od5FRvf582aFdDdEFw1PAi3p4Hndn8JT,0,1097717120
3oCmL3sHYpoCehksyx1zfsubhgnGmtdJi3n7e7auaA9y,100,1097717120
DGrqrqzx2kFcgtiwGxn2AYsM9riohrrJJmwaE6zXYnNc,0,1097717120
23TFLAt7RwdD1Mdg35gjrDMs1nBCMTVxriLxTLm3SW3k,0,1097717120
HSockkxSRQVqBUtEe19a7gpiUoheW8XLjeMD24kA8FHK,0,1097717120
3ZcnhyzdWzv2dHFHQ5BYXV2jRU7eGgn8phs8XH1KNVvP,0,1097717120
FT4jmWNbwMXAaZQMKJ3ZppUfvtsTS3ocn3bZfYNwRdjt,0,1097717120
D1rZBQ8n1FWEZAKM9TprGMHiUYsynVkwtsyxxTZ5Vstz,0,1097717120
7KvQyGkrQbkXE3F2csybrXrXdaefzzA3y3i76qTEBGnB,0,1097717120
B5SKPrpWe6Cz5vAZif7edVDVB8JWPJu1Jmxp5C9RqybT,0,1097717120
8RX2ZUeZwJAsTver9rzTUaF5wqZJ34AiW4ns1VZWJ7QN,0,1097717120
Ehji2gfxABbzu4Cha8dCf9dd7ey3d8pHKgdiWeEtGCKd,0,1097717120
EyXKfMhSvSQ2Kaqm3MnKxqPp26EDF39Fwhp5iJuXedkt,7,1024859627
7Z8h6kgJyVLdNaikt3xGoVkyNWkH54MuNT3USD2K396u,7,1024785601
Do4hQWUQuGwGRDiJJqCgbsG4Zcbz2XGqbQ4Gq9KE6ZVm,100,1007717120
ABYc7JjwGcFgLbfbPnR7YUBdwyfoDZ9srJFjjBn3uHTJ,7,998837325
6zWA3Mz9nuvAmrnLoXDDBcMEnoAyNPHAx3AAsWzYJ7WP,0,998069020
BPH7WqtE7e9AEqX5uUiVteddYVaFceCikGiXtUiVMRi9,0,997717120
AbAuxXiZuKk5EhvqPpN4troxFEEf2d7ZQNFkyq5H7xzT,0,997717120
6v7KtUxV2h5tJgwx7A4dvJN4gFs1ncCQqXFtk7uhhBu6,0,997717120
9XnWfvMeXrZpH6gVibu9DMdc5GJjvkGobsidXCwqA5zL,0,997717120
9xDtsWnHdJxbNXKhMYmk2wowGK88zjDKh6BRFKkKf3jd,0,997717120
E4HAjLM3Bp1W67cFwX74qPAi2cMbyxMb2oaPf1MJmCq9,0,997717120
Afa2he6cASX4aeoE3GJBeuvCoL9torkopc4tDEcsfhJD,0,997717120
STLVae4PeYnKhNXgry9UGoA8QCgi2Pbp6PmmeJBxryz,100,997717120
5KHkuX5D7deR2sKWR5JUhhdD2nUaEytL64DV6B3XAoxn,0,997717120
CG4tRANBKrzUmpv93V5sgftjQznBdiJsc2yPCzZWWuS9,5,898641706
efNAqMdq9YYv8yhpymbW3LsfRfaF4V74XYwXn3kFJ7H,0,100203608
8ocMLVWb1QeBS9wwknMhyrDYwvPb2Xj2GXUjzzXc2sdQ,100,47717120
CteW9gxQPykacgP6fsG7TgZHwzuGh3SC1LUCd9GcDNPW,7,4293461
46fbxbAKbsPkRBosiZxesPnB4rNLZE4H22wmiK3LwRU7,7,4210144
AKqgh6Bj9P2Gyj9xty8cX92Cu9HDFjT5PeYx8wymSs79,7,4173816
CLPTaHncA8Pb1MmZxnD4uftzSChUEKNfzxpWEVisdfFj,7,4149328
HPCSEfKwYbekXPCjJyiNtFAzEmRPVr4Z6kGtaTegRsi8,100,4000000
G72oBA9cRYUzR8Q9oLvJcNRx5ovcDGFvHsbZKp1BT75W,100,4000000
GWeCYsThGTLzsozCiwDUHoDHPwMoij91Vd5Cn7NDoWjP,7,3820563
3M14W2sopNFgnKwEvWeWao5YCsWMWvBocrMTb3axsagq,7,3114613
BDQ9aAm4xJkkCALkcpFhZc4azz1okLnWij27V8vwP8Yq,7,3097606
G5gB5wn7bw6BqWUEY4Yq6PHAt8asxa1B41NW93c73Poi,7,3097201
Af4Upmy1DBQRstKnobtAw4xdVLzitSsbQaCMKiuwmFSG,7,3095253
DTh4Vm6erLe7Tn3nEaZZwaNgNBULBg9EsfXxgibYX4ge,7,3094549
J6NWrn7w6u3rPqHzo6j89aGQL2jVhBy9c7aqhDS36vfs,7,3094295
HjBfxLRVwcxebL2f3Tu9x6qMN4jjaaVbLbfizVZaKixV,7,3074397
qyeu8PCvnPxPYB4dnCYsdMvArkm3msVSMtHuF2QA1q3,7,3074304
Gqic1jyRBFEX5SPAKJpULf4om42bg1oBu2WUq9zFXrjZ,7,3073972
62hPaaJ7H9XN1hdmTnZZtB73sm2Ue9PQB2C1gqVvZfai,7,3072947
7NuPY59qqtASzeyeRLHZ7D7TLLStn87s3tDJ3A69yAX8,7,3072042
Ar41pHwRLQfpSJLvQRrVnEfeRKxFPEuEZHioRkhQybh4,7,3056460
9bZMAtgfcbaPrDC2kh7vi9DmQVSzPD7qWkLokc1kAQAy,7,100195
